Date,Open,High,Low,Close,Sessions
2009-02-28,19.231599,20.378094,16.960783,16.997766,19
2009-03-31,17.500752,18.36843,15.999218,18.018625,22
2009-04-30,17.802787,18.494946,17.333889,17.9963,21
2009-05-31,17.966518,19.231772,17.802781,19.224329,20
2009-06-30,19.365746,19.866979,18.487511,19.679974,22
2009-07-31,19.792178,21.340549,19.104009,20.846855,22
2009-08-31,20.959063,21.75194,20.480336,21.407866,21
2009-09-30,21.407868,21.907691,20.914186,21.53956,21
2009-10-31,21.554585,22.200702,21.028681,21.088783,22
2009-11-30,21.096295,23.365202,21.058733,23.049658,20
2009-12-31,23.109765,23.992849,23.027117,23.471592,22
2010-01-31,23.773773,25.050463,23.622685,23.630234,19
2010-02-28,23.668013,24.264814,22.867242,23.720882,19
2010-03-31,23.720888,24.778083,23.720888,24.353617,23
2010-04-30,24.482476,24.573429,23.193922,23.406155,21
2010-05-31,23.406151,23.618383,21.200456,21.882627,20
2010-06-30,21.799254,22.801385,21.344474,21.483427,22
2010-07-31,21.445341,22.38238,20.942538,21.765301,21
2010-08-31,22.001465,22.839476,21.331062,21.407249,22
2010-09-30,21.612943,23.646095,21.612943,23.347456,21
2010-10-31,23.515919,24.228055,23.056476,23.868164,21
2010-11-30,23.99834,24.296975,23.079452,23.178997,21
2010-12-31,23.439345,24.446108,23.439345,24.245977,22
2011-01-31,24.37683,24.907923,24.292155,24.384521,20
2011-02-28,24.484587,25.285099,24.469197,25.14654,19
2011-03-31,25.223514,25.717309,24.199794,25.601336,23
2011-04-30,25.69412,27.333345,25.647726,27.248293,20
2011-05-31,27.433871,28.276679,27.178708,27.920998,21
2011-06-30,27.828216,27.897806,26.776622,27.607149,22
2011-07-31,27.607151,28.06559,26.25516,26.511572,20
2011-08-31,26.76798,26.76798,23.030564,25.952124,23
2011-09-30,25.944355,26.224079,24.287418,24.787392,21
2011-10-31,24.599905,26.802878,23.521844,26.216978,21
2011-11-30,25.724826,26.693505,24.74833,26.466963,21
2011-12-31,26.404469,27.463809,25.97481,27.251711,21
2012-01-31,27.573797,28.382951,27.267423,28.123709,20
2012-02-29,28.210121,28.657907,27.982296,28.422234,20
2012-03-31,28.445793,29.734198,28.02944,29.694721,22
2012-04-30,29.69472,30.002626,28.802541,29.615763,20
2012-05-31,29.560501,29.797366,28.273546,28.541986,22
2012-06-30,28.265648,30.188152,27.934037,30.172276,21
2012-07-31,30.275486,30.878791,29.513435,30.473932,21
2012-08-31,30.648571,30.997839,29.98972,30.831142,23
2012-09-30,30.799394,32.452216,30.65651,32.00547,19
2012-10-31,32.101205,33.02661,31.790076,31.93367,21
2012-11-30,31.901769,32.348513,30.697186,32.101204,21
2012-12-31,32.180982,32.946813,31.472521,31.985834,20
2013-01-31,32.627476,34.720842,32.386861,34.41605,21
2013-02-28,34.560423,35.121869,34.255643,34.849171,19
2013-03-31,34.776978,37.086295,34.664691,37.013798,20
2013-04-30,37.03795,38.97122,36.917123,38.125423,22
2013-05-31,37.803204,40.598358,37.698485,38.753723,22
2013-06-30,38.971218,39.575356,37.585941,38.52457,20
2013-07-31,38.637863,41.656071,38.176636,41.283852,22
2013-08-31,41.542786,41.672253,39.503673,39.827343,22
2013-09-30,40.231928,42.230577,39.900168,41.104774,20
2013-10-31,41.137264,43.46917,40.284143,42.87603,23
2013-11-30,42.973535,45.264824,42.542902,44.899185,20
2013-12-31,44.882934,45.353324,43.387934,45.230934,21
2014-01-31,45.124889,46.911597,44.831183,45.655178,21
2014-02-28,45.769413,48.959387,44.586403,48.49435,19
2014-03-31,47.857989,49.359159,46.754622,47.884388,21
2014-04-30,48.023573,48.703065,45.346488,47.581463,21
2014-05-31,47.614239,48.973236,46.689112,48.948677,21
2014-06-30,48.907731,50.40622,48.645751,49.987129,21
2014-07-31,50.184346,51.343011,49.592678,50.05286,22
2014-08-31,49.937832,52.526342,49.058549,52.477039,21
2014-09-30,52.583861,53.859862,51.893597,52.705315,21
2014-10-31,52.861997,56.070009,48.829309,55.476238,23
2014-11-30,55.558707,57.719367,55.105123,57.405991,19
2014-12-31,57.199832,58.906898,55.509215,56.600353,22
2015-01-31,56.873528,59.067006,55.979561,57.337055,20
2015-02-28,57.444658,60.209288,56.650035,59.795418,19
2015-03-31,59.985815,63.091935,58.73592,60.17849,22
2015-04-30,60.203379,62.104183,59.190719,59.522736,21
2015-05-31,59.929485,62.768237,59.282033,62.203804,20
2015-06-30,62.560726,63.850686,61.083221,61.959988,22
2015-07-31,62.601345,64.467016,61.518558,63.792397,22
2015-08-31,63.858992,64.358748,47.167549,58.711632,21
2015-09-30,57.170761,61.018789,53.273591,55.363388,21
2015-10-31,55.497142,61.02264,54.937073,59.634987,22
2015-11-30,59.977704,60.947381,58.021638,59.442719,20
2015-12-31,59.752006,61.415435,58.238999,60.466846,22
2016-01-31,59.409119,59.92116,54.447849,55.799397,19
2016-02-29,55.421637,57.083768,52.617818,55.597916,20
2016-03-31,55.908527,57.709814,55.119434,57.103214,22
2016-04-30,56.867314,60.751162,56.757794,58.796593,21
2016-05-31,58.906122,60.254098,57.802483,60.110878,21
2016-06-30,59.925521,61.357735,57.595307,60.657394,22
2016-07-31,60.792744,63.727861,60.598191,63.60944,20
2016-08-31,63.66867,64.286158,61.300245,61.545547,23
