Date,Open,High,Low,Close,Sessions
1989-12-31,0.248015,0.249761,0.239282,0.246268,3
1990-01-31,0.246268,0.270721,0.224436,0.237535,22
1990-02-28,0.241029,0.246268,0.225309,0.2383,19
1990-03-31,0.234796,0.304009,0.233044,0.282106,22
1990-04-30,0.280354,0.310141,0.267212,0.275974,20
1990-05-31,0.278602,0.299628,0.272346,0.289917,22
1990-06-30,0.290796,0.315395,0.26356,0.314516,21
1990-07-31,0.312759,0.335601,0.281132,0.295188,21
1990-08-31,0.295188,0.307488,0.236159,0.260832,23
1990-09-30,0.257308,0.264357,0.1921,0.204437,19
1990-10-31,0.207961,0.225585,0.170951,0.216773,23
1990-11-30,0.21501,0.272314,0.209724,0.259936,21
1990-12-31,0.263473,0.320058,0.261705,0.304144,20
1991-01-31,0.302375,0.396094,0.29707,0.392557,22
1991-02-28,0.392557,0.441227,0.387252,0.405787,19
1991-03-31,0.404015,0.497931,0.404015,0.481983,20
1991-04-30,0.481983,0.519195,0.386295,0.389839,22
1991-05-31,0.340223,0.380979,0.312669,0.333988,22
1991-06-30,0.333988,0.351753,0.286021,0.294904,20
1991-07-31,0.300233,0.342871,0.29668,0.328658,22
1991-08-31,0.326881,0.39528,0.325105,0.377474,22
1991-09-30,0.375694,0.381036,0.331181,0.352547,20
1991-10-31,0.350766,0.400622,0.331181,0.366791,23
1991-11-30,0.365011,0.3935,0.338303,0.362319,20
1991-12-31,0.362319,0.414079,0.346256,0.402477,21
1992-01-31,0.398016,0.492611,0.396231,0.462269,22
1992-02-29,0.462269,0.500685,0.441676,0.482804,19
1992-03-31,0.484592,0.489956,0.413065,0.416641,22
1992-04-30,0.409489,0.438099,0.37909,0.430053,21
1992-05-31,0.429158,0.452405,0.416641,0.42737,20
1992-06-30,0.410313,0.426439,0.30639,0.344017,22
1992-07-31,0.344017,0.354768,0.311766,0.335059,22
1992-08-31,0.335059,0.338642,0.297432,0.330569,21
1992-09-30,0.332366,0.359315,0.3144,0.324282,21
1992-10-31,0.321587,0.38806,0.298231,0.37728,22
1992-11-30,0.377281,0.427585,0.370094,0.414091,20
1992-12-31,0.412291,0.441097,0.392486,0.430295,22
1993-01-31,0.428494,0.469903,0.412291,0.428494,20
1993-02-28,0.426694,0.442897,0.37169,0.382516,19
1993-03-31,0.382516,0.416798,0.362669,0.37169,23
1993-04-30,0.369886,0.378908,0.337408,0.369886,21
1993-05-31,0.369886,0.426722,0.368082,0.409533,20
1993-06-30,0.408629,0.421286,0.278446,0.285679,22
1993-07-31,0.282062,0.287487,0.184426,0.200699,21
1993-08-31,0.204315,0.222396,0.187961,0.192501,22
1993-09-30,0.192501,0.196133,0.167077,0.169801,21
1993-10-31,0.165261,0.23427,0.159813,0.223375,21
1993-11-30,0.223375,0.254247,0.21611,0.229645,21
1993-12-31,0.23329,0.236935,0.193193,0.213242,22
1994-01-31,0.215064,0.256983,0.209596,0.238758,21
1994-02-28,0.24058,0.279857,0.235112,0.267053,19
1994-03-31,0.268882,0.281686,0.23047,0.243274,23
1994-04-30,0.235957,0.250591,0.197545,0.219495,19
1994-05-31,0.219495,0.246932,0.209344,0.214853,21
1994-06-30,0.209344,0.210262,0.18088,0.194653,22
1994-07-31,0.193735,0.249743,0.18639,0.247448,20
1994-08-31,0.246989,0.275485,0.235971,0.266732,23
1994-09-30,0.260743,0.274564,0.246002,0.248305,21
1994-10-31,0.247844,0.322474,0.239553,0.318328,21
1994-11-30,0.316025,0.320516,0.268921,0.275389,21
1994-12-31,0.273541,0.294796,0.256907,0.288327,21
1995-01-31,0.287403,0.355326,0.280011,0.298493,21
1995-02-28,0.301265,0.329893,0.281707,0.292827,19
1995-03-31,0.29468,0.302093,0.251126,0.26132,23
1995-04-30,0.263173,0.293754,0.249273,0.28356,19
1995-05-31,0.28356,0.328967,0.278,0.308971,22
1995-06-30,0.311294,0.372624,0.308507,0.345212,22
1995-07-31,0.345676,0.370766,0.319658,0.334526,20
1995-08-31,0.333596,0.344756,0.311294,0.32053,23
1995-09-30,0.32053,0.339165,0.259033,0.277668,20
1995-10-31,0.281396,0.294907,0.250647,0.27068,22
1995-11-30,0.27301,0.316803,0.264623,0.285076,21
1995-12-31,0.284142,0.300031,0.236473,0.238342,20
1996-01-31,0.241146,0.265448,0.200839,0.206564,22
1996-02-29,0.205629,0.226191,0.20376,0.205629,20
1996-03-31,0.206564,0.206564,0.17198,0.183664,21
1996-04-30,0.18787,0.198151,0.177589,0.182262,21
1996-05-31,0.182262,0.215911,0.175719,0.195347,22
1996-06-30,0.193478,0.194413,0.146744,0.157026,20
1996-07-31,0.15796,0.170111,0.119638,0.164503,22
1996-08-31,0.164503,0.186935,0.155156,0.181327,22
1996-09-30,0.180393,0.184131,0.151418,0.165905,20
1996-10-31,0.164503,0.207498,0.164503,0.17198,23
1996-11-30,0.174784,0.197217,0.172915,0.180393,20
1996-12-31,0.180393,0.190674,0.155156,0.156091,21
1997-01-31,0.15796,0.166373,0.123377,0.124312,22
1997-02-28,0.126182,0.133659,0.113096,0.121508,19
1997-03-31,0.123377,0.144875,0.118704,0.136462,20
1997-04-30,0.131789,0.148613,0.125247,0.127116,22
1997-05-31,0.126182,0.134593,0.122442,0.124312,21
1997-06-30,0.127116,0.128051,0.104684,0.106553,21
1997-07-31,0.104216,0.135528,0.095337,0.130855,22
1997-08-31,0.131789,0.221051,0.131322,0.162633,21
1997-09-30,0.164503,0.17385,0.157026,0.162166,21
1997-10-31,0.162166,0.185066,0.118704,0.12735,23
1997-11-30,0.131322,0.160764,0.126182,0.132724,19
1997-12-31,0.132257,0.134126,0.095337,0.098141,22
1998-01-31,0.10188,0.149548,0.100945,0.13693,20
1998-02-28,0.138332,0.178523,0.12992,0.176654,19
1998-03-31,0.176186,0.209367,0.161699,0.205629,22
1998-04-30,0.205162,0.221518,0.184598,0.204694,21
1998-05-31,0.205629,0.236473,0.191609,0.199086,20
1998-06-30,0.198151,0.216845,0.191609,0.214508,22
1998-07-31,0.215911,0.285076,0.213106,0.258906,22
1998-08-31,0.256102,0.327137,0.2318,0.233202,21
1998-09-30,0.234604,0.300498,0.228996,0.285076,21
1998-10-31,0.274795,0.308911,0.213106,0.277599,22
1998-11-30,0.280402,0.294423,0.237407,0.238809,20
1998-12-31,0.239277,0.310313,0.236473,0.306106,22
1999-01-31,0.314986,0.353775,0.277131,0.307976,19
1999-02-28,0.311715,0.313584,0.257971,0.260307,19
1999-03-31,0.260307,0.277599,0.239277,0.26872,23
1999-04-30,0.269654,0.352373,0.250493,0.343961,21
1999-05-31,0.344428,0.373871,0.306106,0.329473,20
1999-06-30,0.336484,0.366393,0.314518,0.346297,22
1999-07-31,0.346297,0.423408,0.337886,0.416398,21
1999-08-31,0.415931,0.492575,0.38976,0.487901,22
