Date,Open,High,Low,Close
2003-04-30,7.149387994525162,7.541426178383266,7.149387994525162,7.516480445861816
2003-05-31,7.495097376034245,8.202194213867188,7.484405531570425,8.202194213867188
2003-06-30,8.225716809454319,8.792392344167071,8.130911468643507,8.54647445678711
2003-07-31,8.578549705410964,9.209382765456144,8.553601672746145,9.031179428100586
2003-08-31,9.048999678311576,9.772491143352736,8.851550913412623,9.752532958984377
2003-09-30,9.836647320975366,10.21300469003255,9.65131378173828,9.689094543457031
2003-10-31,9.823099773435858,10.762567973144144,9.815972287586897,10.578668594360352
2003-11-30,10.763282082755808,10.905845251727204,10.335605163818828,10.777539253234863
2003-12-31,10.93435551384563,11.758029437920705,10.8131805275079,11.745847702026367
2004-01-31,11.829681916612552,12.541178028201168,11.829681916612552,12.030302047729492
2004-02-29,12.046067329745332,12.747534782643482,11.804603982489096,12.50606918334961
2004-03-31,12.599216719710792,12.825638052991687,11.82180135918784,12.574856758117676
2004-04-30,12.602801105696606,13.06925252499269,11.327400921185518,11.342447280883787
2004-05-31,11.376841790690142,11.767344622417427,10.242597325217172,11.475005149841309
2004-06-30,11.485752477712484,11.711458812524564,10.819391738545251,11.581048011779783
2004-07-31,11.50079936881626,11.525160975680508,10.912541559191736,11.159737586975098
2004-08-31,11.107432070576406,11.619028713568316,10.962695982308052,11.553817749023438
2004-09-30,11.642670583987742,12.379966439510396,11.557405804540965,12.359901428222656
2004-10-31,12.43728363898537,12.863616943359377,12.170022661807128,12.711709976196287
2004-11-30,12.820621138223322,14.06520924495799,12.74466979522126,13.976360321044922
2004-12-31,14.058042260818564,14.64331207670401,13.417481939580336,14.639686584472656
2005-01-31,14.628800432763915,14.683195239697424,13.78965729189009,14.562076568603516
2005-02-28,14.649108824071137,16.139547903884022,14.598339504421649,15.972009658813477
2005-03-31,15.994488487961092,16.13011938921025,14.204517508955204,14.708580017089844
2005-04-30,14.759354134191598,15.201041683996596,14.05365745660046,14.525089263916016
2005-05-31,14.596161135416168,15.184366231205397,14.43443129852434,14.984188079833984
2005-06-30,14.940668980269404,15.9226895546719,14.931966308920764,15.578908920288086
2005-07-31,15.71815960133447,16.843061923764914,15.448366684381984,16.775611877441406
2005-08-31,16.906170739246157,17.576321966414348,16.48188018798828,16.997554779052734
2005-09-30,17.080231512754022,18.524982021556404,17.080231512754022,18.468406677246094
2005-10-31,18.54892636550943,18.694691437779507,16.28605792755278,17.29781723022461
2005-11-30,17.330451299592443,18.653356991808803,17.330451299592443,18.29869270324707
2005-12-31,18.461883148486223,19.80101577523518,18.461883148486223,19.416000366210938
2006-01-31,19.840616983446807,22.306944539560245,19.80101530533225,22.172740936279297
2006-02-28,22.19913536843518,22.22113867712588,20.72506346724464,21.319093704223636
2006-03-31,21.5369077673118,22.181540131275003,20.131034573987733,21.7811222076416
