Date,Open,High,Low,Close,Sessions
1999-03-31,43.079722,45.660292,40.867814,44.212013,16
1999-04-30,45.502305,48.26719,41.157447,45.265308,21
1999-05-31,45.133642,47.187562,41.236455,43.843369,20
1999-06-30,43.764372,50.505444,41.769693,48.55685,22
1999-07-31,48.714838,52.006388,47.00324,47.687897,21
1999-08-31,47.76688,52.032726,44.606987,50.294788,22
1999-09-30,50.610756,53.717989,49.399474,50.716099,21
1999-10-31,50.031469,55.824558,48.379096,55.40324,21
1999-11-30,55.403234,66.383844,54.935879,61.933704,21
1999-12-31,62.618325,78.997057,62.144343,76.995766,22
2000-01-31,81.050979,82.262255,67.200159,75.573845,20
2000-02-29,75.442173,90.583296,74.520541,89.951286,20
2000-03-31,90.372626,101.537488,85.106102,92.26857,23
2000-04-30,90.80707,91.952527,65.725525,79.839691,19
2000-05-31,80.682325,81.63029,60.88041,70.044014,22
2000-06-30,71.781987,84.026517,69.51738,78.733704,22
2000-07-31,78.78639,86.001467,72.229625,75.363174,20
2000-08-31,75.679174,85.948785,70.202057,85.632797,23
2000-09-30,86.791414,87.225898,73.309262,74.783875,20
2000-10-31,76.047802,76.047802,62.03899,68.84594,22
2000-11-30,67.674175,70.886676,50.979428,53.072849,21
2000-12-31,53.981311,63.013284,45.712954,49.188816,20
2001-01-31,49.346818,58.247168,43.948691,54.181435,21
2001-02-28,54.392102,55.285294,39.48587,39.983025,19
2001-03-31,39.578559,42.687894,32.020116,32.989147,22
2001-04-30,33.006016,41.659873,28.312544,38.887623,20
2001-05-31,38.929762,43.774903,36.528221,37.691082,22
2001-06-30,38.373606,41.70201,34.767122,38.508423,21
2001-07-31,38.466291,39.165677,33.123978,35.188435,21
2001-08-31,35.921526,37.075948,30.1242,30.865723,23
2001-09-30,30.764617,31.598828,22.919677,24.419577,15
2001-10-31,24.310021,31.22805,23.467386,28.565327,23
2001-11-30,29.020354,34.522761,28.464215,33.410465,21
2001-12-31,33.107133,36.435546,32.390899,32.786957,20
2002-01-31,33.343061,35.896256,31.05111,32.449875,21
2002-02-28,32.357202,32.761667,27.882808,28.464209,19
2002-03-31,28.775981,33.022867,28.725422,30.385422,20
2002-04-30,30.166348,31.093249,25.75093,26.736803,22
2002-05-31,26.68625,28.337811,23.947695,25.312767,22
2002-06-30,25.279065,25.489724,20.55187,21.992783,20
2002-07-31,21.883238,22.371967,18.234625,20.096848,22
2002-08-31,20.004157,22.085458,17.948127,19.793501,22
2002-09-30,19.431168,20.518166,17.265594,17.4594,20
2002-10-31,17.619493,21.099582,16.650463,20.686689,23
2002-11-30,20.535022,23.838149,20.341215,23.357845,20
2002-12-31,23.947697,24.259473,20.459182,20.535019,21
2003-01-31,20.829947,23.147188,20.231667,20.594,21
2003-02-28,20.661409,21.377651,19.650244,21.200697,19
2003-03-31,21.293385,23.07135,19.835629,21.276541,21
2003-04-30,21.436642,23.644343,21.276541,23.130339,21
2003-05-31,23.121912,25.169503,22.911253,25.102093,21
2003-06-30,25.34646,26.517729,24.69763,25.236927,21
2003-07-31,25.026264,27.596301,24.655504,26.795794,22
2003-08-31,26.703115,28.19457,25.220077,28.135586,21
2003-09-30,28.219868,29.374275,27.267672,27.318228,21
2003-10-31,27.478332,30.334864,27.318229,29.643917,23
2003-11-30,29.854573,30.486524,28.422081,29.812437,19
2003-12-31,30.090485,30.886218,28.759131,30.734484,22
2004-01-31,30.903066,32.875613,30.532163,31.248695,20
2004-02-29,31.358282,32.00736,30.431005,30.827204,19
2004-03-31,30.919925,31.341423,28.669216,30.211834,23
2004-04-30,30.18656,31.611184,29.267718,29.309866,21
2004-05-31,29.503742,30.810352,28.753515,30.810352,20
2004-06-30,30.574324,31.948351,30.194988,31.813477,21
2004-07-31,31.746031,31.746031,28.407901,29.411036,21
