Date,Open,High,Low,Close
1996-03-31,38.29450298641727,40.2092316160164,38.29450298641727,40.0496711730957
1996-04-30,40.2092316160164,42.2835176045658,39.57099151611328,41.96441268920898
1996-05-31,41.48573117564386,41.96441268920898,39.57099670410156,40.0496711730957
1996-06-30,39.73055125248094,41.326153011772575,38.932752097525245,40.528350830078125
1996-07-31,40.20923683860085,40.368797302246094,37.01803719284188,38.61362838745117
1996-08-31,38.61362838745117,38.773193359375,36.53935241699219,36.53935241699219
1996-09-30,36.06064987182617,38.29450316348319,35.74152907650028,37.81583023071289
1996-10-31,37.4967093004959,37.81583023071289,35.10330269239607,35.26286315917969
1996-11-30,35.26287208865042,37.018031396907126,35.26286315917969,36.06064987182617
1996-12-31,35.58198409274692,36.37978363037109,32.8694655192647,33.34813690185547
1997-01-31,33.34813690185547,33.82683181762695,28.88043594360352,29.99736213684082
1997-02-28,29.83780169994273,31.43340779833225,28.40175313534944,30.635608673095703
1997-03-31,30.47603988647461,30.47603988647461,28.720875524025598,29.359115600585938
1997-04-30,29.67824126304464,31.1142807006836,28.24219585804457,31.114280700683597
1997-05-31,31.1142807006836,36.0606529405382,30.954720286833936,34.14594268798828
1997-06-30,34.62461543301924,37.177581787109375,34.46505499323574,36.06064987182617
1997-07-31,36.06064987182617,36.53935241699219,35.262853911944795,35.581993103027344
1997-08-31,34.62461782384802,35.422419079867275,31.76474452611819,32.083988189697266
1997-09-30,31.445499786222825,33.041713325722704,30.807009506225587,31.764747619628903
1997-10-31,31.92436635790773,32.083988189697266,26.177980371423672,28.731931686401367
1997-11-30,29.21080050261125,29.370422363281254,24.741383685341365,26.81647491455078
1997-12-31,27.4549617767334,27.61458364752836,24.42215053851788,25.22283744812012
1998-01-31,25.38247565981708,29.373432159423828,23.78609503183933,28.255971908569336
1998-02-28,28.25596501682345,30.01198425292969,26.18066711425781,28.57524299621582
1998-03-31,29.05415882534451,29.05415882534451,25.222836692378205,25.382474899291992
1998-04-30,25.22283782958984,27.13850292228383,24.424652407246253,26.34030532836914
1998-05-31,26.180665969848636,26.340312665225536,24.584290658274004,24.74392890930176
1998-06-30,24.105370330810544,25.38248222496859,21.55116382767173,25.06320571899414
1998-07-31,26.18066711425781,26.659581756591795,23.62645568847656,24.105371475219727
1998-08-31,23.78609586255304,24.105370330810544,19.98025789035587,20.14010238647461
1998-09-30,21.73852561017592,23.816465377807617,20.299943387508392,20.45978546142578
1998-10-31,20.14010015348109,26.214106179453843,19.50073189464042,24.77552795410156
1998-11-30,26.054258106711384,27.33299554452389,24.29599918463291,25.57473373413086
1998-12-31,25.73457984690286,27.01331384976705,25.11956547191308,26.23954963684082
1999-01-31,26.39954812687599,27.359529324940272,24.799570312982876,26.87953758239746
1999-02-28,27.039537989450785,27.199532077426003,24.95956872830725,25.91954803466797
1999-03-31,25.59955596923828,30.559468969385676,24.79957647812672,29.439483642578125
1999-04-30,30.5594646654631,31.999451223045888,30.079473073858967,30.719467163085938
1999-05-31,30.879468399439105,31.999451223045888,28.15951298060042,28.95949935913086
1999-06-30,29.59949248614796,32.31944133758545,29.11950071610232,31.999446868896484
1999-07-31,32.3194403554879,34.719397061370145,32.15942920252608,34.3994026184082
1999-08-31,34.399399980206354,36.479373931884766,32.3194403554879,34.36212921142578
1999-09-30,35.48612483413765,37.091840019392656,34.522695011562774,35.80726623535156
1999-10-31,36.44955576511852,38.215830420642966,35.1649845347685,38.05525970458984
1999-11-30,37.89470033564119,40.46382141113281,37.41297684037736,39.17925262451172
1999-12-31,39.500394039466734,42.21095657348633,38.21581926345825,42.21095657348633
2000-01-31,42.6961281087868,42.85785586677463,37.844291849339264,39.78503036499024
2000-02-29,39.623302599278894,41.56404867768288,37.35910862050158,39.29985046386719
2000-03-31,39.62330664357832,42.69613265991211,36.71221160888672,42.69613265991211
2000-04-30,41.887500967559234,42.21095657348633,38.00602810441956,39.46158218383789
2000-05-31,39.78504208484328,40.27022552490234,35.741844683621835,37.1973991394043
2000-06-30,37.19739185382368,41.887489318847656,36.71221567236859,39.29985046386719
2000-07-31,39.46158989108339,39.62331771850586,33.63938549457568,34.93319320678711
2000-08-31,35.25664138793945,37.92862701416016,34.4480101238198,37.2602767944336
2000-09-30,37.26027143690321,37.76153069390191,34.58688921298621,35.42232131958008
2000-10-31,35.75649416221763,36.09066009521485,32.9160228729248,33.918540954589844
