Date,Open,High,Low,Close,Sessions
2000-05-31,32.456974,34.350497,32.301038,33.916103,3
2000-06-30,34.612232,37.802648,34.612232,36.860909,22
2000-07-31,36.777321,38.939411,34.726718,35.841183,20
2000-08-31,35.573709,38.627354,34.9719,38.337593,23
2000-09-30,38.5159,38.805668,35.784195,37.081364,20
2000-10-31,37.36095,37.36095,32.653078,35.426369,22
2000-11-30,35.314536,36.566976,31.467736,31.892673,21
2000-12-31,32.339971,35.666818,31.454197,34.419884,20
2001-01-31,34.419892,37.044062,32.600041,36.271187,21
2001-02-28,36.289184,36.846363,33.233619,33.844742,19
2001-03-31,33.808785,34.941119,29.951141,32.274471,22
2001-04-30,32.256487,35.336221,30.347358,34.939995,20
2001-05-31,34.813898,37.389414,34.388871,35.696419,22
2001-06-30,35.930557,37.263315,34.621428,36.806698,21
2001-07-31,36.698353,36.698353,33.768996,34.758694,21
2001-08-31,35.054869,35.578606,33.4511,33.913475,23
2001-09-30,33.844829,34.130181,26.548499,28.968582,15
2001-10-31,29.075174,31.77603,28.295729,30.851574,23
2001-11-30,30.938589,33.606834,30.634063,33.208035,21
2001-12-31,32.954279,35.824274,32.845518,35.031647,20
2002-01-31,35.304338,36.406013,33.740937,34.977116,21
2002-02-28,34.722614,35.038937,32.995552,33.886345,19
2002-03-31,34.049974,36.921802,33.922719,36.437664,20
2002-04-30,36.437659,38.130309,35.673218,36.874474,22
2002-05-31,36.94727,37.427769,34.959789,35.127201,22
2002-06-30,35.291015,35.291015,32.081659,33.085377,20
2002-07-31,33.1766,33.443034,25.366042,28.669123,22
2002-08-31,28.57787,30.019531,26.632524,28.486622,22
2002-09-30,27.975645,29.198337,25.809542,26.201372,20
2002-10-31,26.549258,27.611233,23.656301,27.281645,23
2002-11-30,27.197419,30.112353,26.944746,29.592352,20
2002-12-31,30.211208,30.30642,27.707937,27.895596,21
2003-01-31,28.149505,29.301238,26.670272,27.317894,21
2003-02-28,27.376765,27.406203,25.735633,26.497328,19
2003-03-31,26.677629,27.660399,25.163593,26.553991,21
2003-04-30,26.812127,29.467527,26.635102,29.283125,21
2003-05-31,29.32002,32.510181,28.947526,32.465923,21
2003-06-30,32.731476,34.328398,32.131416,32.840664,21
2003-07-31,32.807412,35.574336,32.415837,34.975868,22
2003-08-31,35.001739,36.885726,33.110326,36.649303,21
2003-09-30,36.848781,38.47194,35.45788,35.935532,21
2003-10-31,36.054031,39.712383,36.028112,39.0644,23
2003-11-30,39.319894,40.541813,38.349763,40.526985,19
2003-12-31,40.682494,42.073725,38.838517,41.258244,22
2004-01-31,41.396018,44.706363,41.392296,43.045616,20
2004-02-29,43.134993,44.348903,41.816787,43.455219,19
2004-03-31,43.566927,44.844132,41.228471,43.870705,23
2004-04-30,43.863226,45.195025,41.449623,41.449623,21
2004-05-31,41.632385,42.870929,39.360525,42.341194,20
2004-06-30,42.154664,44.132656,41.494354,44.132656,21
2004-07-31,44.069098,44.166349,39.5395,41.144108,21
2004-08-31,40.84488,41.237626,38.402423,40.523205,22
2004-09-30,40.803725,43.145208,40.803725,42.684513,21
2004-10-31,42.954445,44.337892,42.017146,43.561821,21
2004-11-30,43.693042,47.644661,43.385609,47.569683,21
2004-12-31,47.543456,49.143131,46.452433,48.706837,22
2005-01-31,48.966378,49.052883,45.197711,46.728497,20
2005-02-28,46.73224,48.067447,46.175599,47.495762,19
2005-03-31,47.638682,48.624088,45.280401,46.149361,22
2005-04-30,46.368497,46.700973,42.688619,43.538689,21
2005-05-31,43.6596,46.625413,43.406463,46.35339,21
2005-06-30,46.349592,48.850711,46.334479,48.24287,22
2005-07-31,48.242889,51.696354,48.045978,51.416134,20
2005-08-31,51.454033,51.893275,48.621558,50.386158,23
2005-09-30,50.30285,51.560066,48.545818,50.433914,21
2005-10-31,50.509877,50.973284,46.377345,48.451221,21
2005-11-30,48.656322,51.922886,48.314471,51.239193,21
2005-12-31,51.497454,52.538187,50.547899,50.880516,21
2006-01-31,51.254187,55.852669,50.369576,55.173946,20
2006-02-28,55.356927,56.340738,53.618229,55.349354,19
2006-03-31,55.494218,58.272726,54.052912,58.066353,23
2006-04-30,58.181031,59.121145,56.140209,58.242142,19
2006-05-31,58.310955,59.633219,52.823036,54.932568,22
2006-06-30,54.940229,56.438326,50.866358,54.909626,22
2006-07-31,55.116306,55.598572,50.791221,53.340347,20
2006-08-31,52.949922,55.300019,51.311772,54.940231,23
2006-09-30,55.177552,56.318159,53.317392,55.292755,20
2006-10-31,55.269706,59.247722,54.279082,58.541203,22
2006-11-30,58.710154,60.752911,56.905453,59.954262,21
2006-12-31,60.015678,61.252066,59.017335,60.17778,20
2007-01-31,60.679105,61.519717,58.758773,61.195808,20
2007-02-28,61.442603,63.6174,59.745917,60.794777,19
2007-03-31,59.745922,62.560875,57.956727,61.390724,22
2007-04-30,61.514349,64.265123,61.158909,62.387497,20
2007-05-31,62.580658,65.25416,61.916139,65.115074,22
2007-06-30,65.323736,65.810533,62.905195,64.178566,21
2007-07-31,64.550203,66.377204,59.169723,59.688404,21
2007-08-31,59.510341,62.026426,56.70012,60.958038,23
2007-09-30,60.911603,63.559276,58.542664,62.115238,19
2007-10-31,62.185065,65.879081,60.803688,63.884651,23
2007-11-30,63.147409,63.17069,56.644061,59.484436,21
2007-12-31,59.406825,61.959996,56.923431,59.100765,20
2008-01-31,59.295421,59.567953,49.982594,55.238583,21
2008-02-29,55.542238,56.749166,52.980484,53.618942,20
2008-03-31,53.253001,54.930998,49.912501,53.261936,20
2008-04-30,54.174462,56.701434,53.215138,55.687542,22
2008-05-31,55.734329,58.51092,55.406763,58.237957,21
2008-06-30,58.159942,59.454636,53.753302,53.854698,21
2008-07-31,53.222956,56.748738,50.509444,55.83279,22
2008-08-31,55.926744,59.707909,54.650705,57.829094,21
2008-09-30,58.721524,67.364213,51.032169,53.34647,21
2008-10-31,52.711007,52.836525,34.58107,42.167255,23
2008-11-30,41.955428,43.312651,29.120901,37.138557,19
2008-12-31,36.181458,39.777047,32.557037,38.923328,22
2009-01-31,39.318567,41.033925,33.880067,35.160641,20
2009-02-28,34.512433,37.287045,30.544219,30.947367,19
2009-03-31,30.243833,35.267352,27.081912,33.348152,22
2009-04-30,32.785092,39.843311,32.602689,38.479248,21
2009-05-31,38.582344,40.763266,37.321382,39.787792,20
2009-06-30,40.731537,42.658678,38.875787,40.509499,22
2009-07-31,40.723614,44.917019,37.619202,44.22464,22
2009-08-31,44.757851,47.097611,43.516349,45.521851,21
2009-09-30,45.251281,49.944624,43.938134,48.054062,21
2009-10-31,47.966307,49.872842,44.65582,44.93502,22
2009-11-30,45.174336,48.405042,44.137313,46.338966,20
2009-12-31,46.777711,50.948352,46.634123,50.011242,22
2010-01-31,50.692055,51.96554,48.032895,48.145027,19
2010-02-28,48.369303,50.820183,46.455016,50.299587,19
2010-03-31,50.668004,55.692142,50.668004,54.43959,23
2010-04-30,54.865145,59.947802,54.110376,57.530926,21
2010-05-31,57.892252,58.863813,49.549644,53.19503,20
2010-06-30,52.673104,54.60017,48.738689,49.075912,22
2010-07-31,49.140157,54.191736,47.255648,52.379162,21
2010-08-31,53.305595,53.603664,47.36843,48.480145,22
2010-09-30,49.326003,55.361649,49.15683,54.513657,21
2010-10-31,55.030523,57.792511,53.689883,56.774921,21
2010-11-30,57.065694,59.803482,55.975416,58.753574,21
2010-12-31,59.860018,64.268526,58.802045,63.473495,22
2011-01-31,64.041357,65.469163,62.426934,63.238178,20
2011-02-28,63.749276,67.959787,63.578911,66.742867,19
