Date,Open,High,Low,Close,Sessions
2015-12-31,19.573061,19.79921,18.762227,19.087561,22
2016-01-31,18.744404,18.940482,16.948397,18.378969,19
2016-02-29,18.3032,18.557223,17.046443,18.258633,20
2016-03-31,18.414613,20.008205,18.387873,19.869352,22
2016-04-30,19.730498,20.035086,18.731659,18.870512,21
2016-05-31,18.910824,19.820086,18.704784,19.793211,21
2016-06-30,19.726027,19.869351,18.570803,19.520494,22
2016-07-31,19.534003,20.956294,19.290945,20.906784,20
2016-08-31,20.906788,21.347872,20.69074,21.14983,23
2016-09-30,21.145335,21.680228,20.641227,21.59436,21
2016-10-31,21.535608,21.720911,21.146931,21.431658,21
2016-11-30,21.476851,21.829381,20.699493,21.467812,21
2016-12-31,21.440693,22.425062,20.957105,21.952955,21
2017-01-31,22.093676,23.074204,22.016506,22.733742,20
2017-02-28,22.942567,23.900387,22.74282,23.764208,19
2017-03-31,23.909467,24.452698,23.846622,24.293213,23
2017-04-30,24.315985,24.830931,23.846624,24.780804,19
2017-05-31,24.871942,25.906371,24.776245,25.760548,22
2017-06-30,25.81523,26.257259,24.857761,25.036205,22
2017-07-31,25.141438,26.628425,24.821166,26.152588,20
2017-08-31,26.285265,26.962421,25.928394,26.916668,23
2017-09-30,26.985298,27.168945,26.434277,27.136801,20
2017-10-31,27.205676,28.964291,27.044968,28.904598,22
2017-11-30,29.042348,29.740285,28.702564,29.313261,21
2017-12-31,29.134185,30.049353,28.518904,29.473255,20
2018-01-31,29.593083,31.888254,29.519344,31.547213,21
2018-02-28,31.431988,32.127917,28.099831,31.418175,19
2018-03-31,31.491908,32.879149,29.482242,30.245073,21
2018-04-30,30.124865,31.571943,29.195598,30.263561,21
2018-05-31,30.221959,32.556689,30.147986,32.31628,22
2018-06-30,32.533564,33.485943,31.813673,32.23122,21
2018-07-31,31.952852,34.444321,31.906453,32.903969,21
2018-08-31,33.14058,35.274798,32.894691,35.075306,23
2018-09-30,34.912921,35.101133,33.984989,35.068546,19
2018-10-31,35.291999,35.506141,30.534265,32.261395,23
2018-11-30,32.307938,33.127276,29.505438,31.628267,21
2018-12-31,32.41967,32.452257,26.917018,28.978922,19
2019-01-31,28.385132,31.157724,27.49678,30.989405,21
2019-02-28,31.003428,33.416005,30.956673,33.130791,19
2019-03-31,33.392611,35.29701,32.186339,34.71069,21
2019-04-30,35.048419,37.271779,34.851414,36.919987,21
2019-05-31,37.290544,37.384355,33.706887,33.720959,22
2019-06-30,33.772566,37.182231,32.904799,36.735046,20
2019-07-31,37.577631,38.966266,37.097504,38.020111,22
2019-08-31,38.086023,38.890956,35.369953,37.436417,22
2019-09-30,37.125735,38.796792,36.848008,38.02523,20
2019-10-31,38.195229,39.687334,36.490625,39.507908,23
2019-11-30,39.640112,41.750797,39.578729,41.628029,20
2019-12-31,41.646911,43.720329,40.211472,43.42662,21
2020-01-31,43.819815,46.818497,43.227654,45.160458,21
2020-02-29,45.212578,48.765529,39.821543,41.863312,19
2020-03-31,42.616545,44.843071,32.429317,38.272308,22
2020-04-30,36.948461,43.877196,36.172248,43.529572,21
2020-05-31,42.572394,46.915358,41.943822,46.65345,20
2020-06-30,46.43439,50.53528,46.229623,49.895416,22
2020-07-31,49.928839,52.750958,49.408347,52.731857,22
2020-08-31,53.448122,59.378843,53.07566,58.996834,21
2020-09-30,59.526876,60.988063,52.21693,55.849281,21
2020-10-31,56.624581,59.47208,52.437086,53.054443,22
2020-11-30,53.461224,59.993717,52.681154,59.094017,20
2020-12-31,59.582148,63.030747,58.816438,62.368782,22
2021-01-31,62.685376,64.656897,60.498008,61.845928,19
2021-02-28,62.579833,66.791505,61.692419,62.690166,19
2021-03-31,63.75507,64.843948,59.82165,63.841572,23
2021-04-30,64.538593,69.110019,64.476107,67.153595,21
2021-05-31,67.514114,67.648709,62.952293,66.528679,20
2021-06-30,66.826722,71.283446,65.634591,71.110077,22
2021-07-31,71.013759,74.510033,70.748889,73.874344,21
2021-08-31,74.206628,76.999811,72.819692,76.503784,22
2021-09-30,76.768644,77.115382,71.9974,72.035995,21
2021-10-31,72.296507,77.974652,70.858878,77.926407,21
2021-11-30,77.926431,84.062887,77.41506,81.395073,21
2021-12-31,82.253795,85.570437,78.659691,84.038246,22
2022-01-31,84.149421,85.06775,70.683573,78.286499,20
2022-02-28,78.392836,79.320845,68.498893,74.468124,19
2022-03-31,74.187795,79.24466,68.141215,76.959091,23
2022-04-30,77.036545,78.227796,67.671522,68.480194,20
2022-05-31,68.402695,72.218452,61.51691,68.010468,21
2022-06-30,68.741671,69.453494,59.30397,61.715618,21
2022-07-31,61.327228,70.235994,60.666958,70.017525,20
2022-08-31,69.386388,73.726675,65.633538,65.667519,23
2022-09-30,65.026666,67.706588,57.701933,57.809006,21
2022-10-31,58.266493,63.196663,54.981339,62.233013,21
2022-11-30,63.006858,66.180062,57.53645,66.170334,21
2022-12-31,66.233594,67.810474,59.200097,60.737568,21
2023-01-31,61.386725,67.190079,58.965815,66.360336,20
2023-02-28,66.311529,70.572511,65.994275,66.633675,19
2023-03-31,66.662955,73.937234,65.442743,73.868752,23
2023-04-30,73.418715,74.113337,70.400581,73.780708,19
2023-05-31,73.72201,82.199226,71.872958,80.35997,22
2023-06-30,80.1056,86.239724,79.772971,85.224312,21
2023-07-31,85.209601,88.949747,83.302771,87.425255,20
2023-08-31,87.140942,87.758578,79.871434,86.106651,23
2023-09-30,86.645858,86.949758,78.897464,80.528366,20
2023-10-31,80.567656,84.900366,78.352185,80.567665,22
2023-11-30,80.71013,91.812074,80.71013,90.957314,21
2023-12-31,90.72151,95.372244,89.070979,94.761765,20
2024-01-31,93.471885,101.491787,90.301366,97.321831,21
2024-02-29,97.710772,102.633967,97.021526,101.900414,20
2024-03-31,102.161343,104.544166,100.556372,102.704826,20
2024-04-30,102.921799,103.607259,94.701271,96.787247,22
2024-05-31,96.269439,107.315611,95.776306,103.636856,22
2024-06-30,104.430786,114.697829,102.655504,111.75721,19
2024-07-31,111.925176,117.640728,102.899815,108.086807,22
2024-08-31,107.790404,112.320358,94.230154,108.842621,22
2024-09-30,107.691596,113.269395,100.271755,111.725357,20
2024-10-31,111.393777,116.085301,108.35518,109.983353,23
2024-11-30,110.102124,117.753053,109.953657,115.669586,20
2024-12-31,115.753725,119.745389,113.917702,115.259323,21
2025-01-31,116.171401,120.246031,111.259061,114.411682,20
2025-02-28,111.878671,120.523617,108.904492,111.794403,19
2025-03-31,112.369416,112.597432,99.675831,102.53109,21
2025-04-30,102.123913,104.904682,85.632931,104.264122,21
2025-05-31,106.543354,117.075539,105.078491,114.662216,21
2025-06-30,114.359318,126.297195,114.22028,125.953995,20
2025-07-31,125.551116,133.305427,123.974392,130.684174,22
2025-08-31,129.261647,134.320089,127.222346,130.539948,21
2025-09-30,128.232047,140.887425,127.471041,140.37442,21
2025-10-31,139.657296,152.391872,138.57157,149.74733,23
2025-11-30,151.181669,151.51037,133.212782,142.545837,19
2025-12-31,141.16133,148.631766,138.770814,143.619965,22
2026-01-31,145.275926,149.535541,141.265696,143.530197,20
2026-02-28,143.181025,145.79465,134.751581,138.422638,19
2026-03-31,136.696837,141.245745,126.529129,132.741714,22
2026-04-30,133.960261,160.428697,131.193575,159.310043,21
2026-05-31,160.198982,191.401785,159.94928,190.792511,20
2026-06-30,192.090965,198.493315,172.674115,190.520004,21
2026-07-31,186.830002,187.979996,166.460007,175.350006,22
2026-08-31,174.009995,191.740005,173.039993,190.009995,10
