Date,Open,High,Low,Close,Sessions
1998-12-31,9.303355,9.705352,9.303355,9.601982,7
1999-01-31,9.613467,10.13032,9.441182,10.095863,19
1999-02-28,10.141809,10.325578,9.636443,10.032693,19
1999-03-31,10.003983,10.865403,9.946555,10.520761,23
1999-04-30,10.57825,11.279638,10.446022,10.796711,21
1999-05-31,10.819711,11.199149,10.164317,10.308043,20
1999-06-30,10.325293,10.972438,10.164319,10.972438,22
1999-07-31,10.891844,11.266037,10.108921,10.154975,21
1999-08-31,10.189509,10.33919,9.268429,9.763517,22
1999-09-30,9.815323,9.965001,9.350843,9.621802,21
1999-10-31,9.673684,10.722922,9.558383,10.475027,21
1999-11-30,10.51537,10.745975,10.238651,10.480783,21
1999-12-31,10.607614,11.486727,10.411604,11.475183,22
2000-01-31,11.452099,11.452099,9.928231,10.049448,20
2000-02-29,10.13603,10.476597,8.825738,9.489543,20
2000-03-31,9.495317,11.063814,8.877687,10.832479,23
2000-04-30,10.977062,11.821447,10.132672,10.606918,19
2000-05-31,10.653184,10.930791,9.675776,10.034351,22
2000-06-30,9.99387,10.410276,8.946793,9.491478,22
2000-07-31,9.526244,10.592445,9.491476,9.642138,20
2000-08-31,9.688489,10.325894,9.166978,9.242308,23
2000-09-30,9.201753,10.012987,9.090982,9.253631,20
2000-10-31,9.24782,9.468567,8.016331,9.137454,22
2000-11-30,9.201348,9.410476,8.481045,8.910907,21
2000-12-31,8.980616,9.713565,8.502279,9.53886,20
2001-01-31,9.608737,10.670476,9.43404,10.648114,21
2001-02-28,10.622025,10.663027,9.582186,9.887805,19
2001-03-31,9.884077,10.361133,9.034037,9.743616,22
2001-04-30,9.650249,10.419579,9.33654,10.195502,20
2001-05-31,10.232849,10.867735,10.064794,10.438253,22
2001-06-30,10.344887,10.662957,10.045412,10.356058,21
2001-07-31,10.344835,10.984827,9.955588,10.816408,21
2001-08-31,10.77898,10.921203,9.70857,9.869505,23
2001-09-30,9.895702,10.168919,7.507906,8.622831,15
2001-10-31,8.634094,9.546308,8.435135,9.077057,23
2001-11-30,9.039522,10.413471,9.039522,10.28583,21
2001-12-31,10.191986,10.959959,10.135676,10.753167,20
2002-01-31,10.847162,11.106587,10.395978,11.106587,21
2002-02-28,11.072753,11.373538,10.583969,11.166748,19
2002-03-31,11.166744,11.602448,11.03891,11.308807,20
2002-04-30,11.049052,11.497039,10.510717,10.992581,22
2002-05-31,11.011407,11.448095,10.691416,10.936114,22
2002-06-30,10.917294,11.060348,10.039538,10.360107,20
2002-07-31,10.360106,10.465708,7.995424,9.123081,22
2002-08-31,9.107995,9.835878,8.25565,9.398396,22
2002-09-30,9.209825,9.767994,8.443467,8.560528,20
2002-10-31,8.55297,9.591411,7.805297,9.138274,23
2002-11-30,9.062755,10.188042,8.919258,9.561204,20
2002-12-31,9.836861,9.923713,8.538459,8.746623,21
2003-01-31,8.829885,9.318125,8.32651,8.455193,21
2003-02-28,8.458979,8.576307,7.936684,8.417346,19
2003-03-31,8.477902,9.202709,7.815568,8.615225,21
2003-04-30,8.615223,9.721975,8.569741,9.623429,21
2003-05-31,9.623429,10.146481,9.414966,10.13511,21
2003-06-30,10.252604,10.711229,10.112369,10.282035,21
2003-07-31,10.190948,10.794432,10.084673,10.471814,22
2003-08-31,10.494589,11.044938,10.171968,11.006983,21
2003-09-30,11.10187,11.204347,10.405696,10.481707,21
2003-10-31,10.572922,11.515437,10.572922,11.435621,23
2003-11-30,11.515436,11.63705,11.055577,11.538239,19
2003-12-31,11.629446,12.030855,11.264602,12.000368,22
2004-01-31,12.049909,12.324286,11.798394,11.931771,20
2004-02-29,11.927961,12.324288,11.764098,12.19091,19
2004-03-31,12.225207,12.415752,11.657757,12.115674,23
2004-04-30,12.165282,12.417134,11.932509,11.9783,21
2004-05-31,11.963037,12.123311,11.344852,12.054624,20
2004-06-30,12.001197,12.280645,11.951589,12.085779,21
