Date,Open,High,Low,Close
2002-07-31,36.50691585838943,36.84925861007375,36.488895550904815,36.755558013916016
2002-08-31,36.90332627408931,38.20070281378142,36.79518803111008,38.092586517333984
2002-09-30,38.36393907725811,39.20802227089657,38.11034708218283,38.88924026489258
2002-10-31,38.888150690826,38.94271530997798,37.069212860960285,38.651668548583984
2002-11-30,38.65058087653012,39.45480597721856,37.49537997255605,38.92839813232422
2002-12-31,38.83476499267835,40.53862929535757,38.65854527731079,40.45748519897461
2003-01-31,40.191928797265845,40.33577910529337,39.469012923508245,40.12922286987305
2003-02-28,39.90883486197936,41.03109857429339,39.90883486197936,40.92368698120117
2003-03-31,41.12187365172256,41.2929038426653,39.99527108337177,40.97312545776367
2003-04-30,41.09704928187924,42.02527117745762,40.63664789679933,41.939186096191406
2003-05-31,42.27597549309777,43.67134503115337,41.94408203184523,43.577030181884766
2003-06-30,43.54401899662552,44.76218942107564,43.18735129349217,43.4985237121582
2003-07-31,43.58745160751305,43.644703660271546,40.839360057606726,40.97294616699219
2003-08-31,40.99866214957829,41.78255661708071,40.64134540387174,41.5673713684082
2003-09-30,41.36382623289438,43.46896677342906,41.33284780133723,43.45348739624024
2003-10-31,43.54738214391694,43.625283246734334,42.47623060060108,42.90470504760742
2003-11-30,43.13029194706088,43.62300689632586,42.27392711469376,43.03644180297852
2003-12-31,42.79381848861965,44.53054680114591,42.67603637933061,44.14330291748047
2004-01-31,44.143341205867046,45.460808566554654,43.77603829533708,44.682315826416016
2004-02-29,44.81054729205464,45.495954805793794,44.54601515550999,45.35564804077149
2004-03-31,45.43812507573624,46.27104795228402,44.97943049798934,45.804298400878906
2004-04-30,46.00261801480032,46.00261801480032,43.870065042931415,44.02354049682617
2004-05-31,44.1378882787961,44.25956103885619,42.62949066633226,43.79322814941406
2004-06-30,43.68170495807595,43.96262990290598,43.07504769230796,43.848628997802734
2004-07-31,43.8306225161711,44.76267791755513,43.78156641631605,44.53369140625
2004-08-31,44.62938044693684,45.96734100692866,44.383104882848976,45.90577697753906
2004-09-30,45.96638245786879,46.53910059713322,45.25764199016884,46.04873275756836
2004-10-31,46.002012058434254,46.804459863408205,45.704201969922536,46.59349822998047
2004-11-30,46.62297857726452,46.79736879578478,45.90466902515849,46.02507781982422
2004-12-31,46.06425187074819,46.99787902832031,45.77249619733067,46.665306091308594
2005-01-31,46.74059562047711,47.28868676058609,46.58997843423346,47.23847961425781
2005-02-28,47.304424464963546,47.79587818772487,46.74588589710393,46.79628372192383
2005-03-31,46.80847464799361,47.13733819625463,45.55628046559553,46.205562591552734
2005-04-30,46.37065796385513,47.166510124963054,45.76951375708629,46.95484924316406
2005-05-31,46.98798807460396,47.28969931418807,46.17206766301616,47.2472038269043
2005-06-30,47.350061309163785,48.01556891142746,46.98740665972176,47.82360076904297
2005-07-31,47.895105505417,47.92080252708793,47.17133693688717,47.42831802368164
2005-08-31,47.32423776871934,48.1498292784723,46.80395096921768,48.14122772216797
2005-09-30,48.17360466283376,48.2383663951149,47.120152466190056,47.24534606933594
2005-10-31,47.33464017146209,47.33464017146209,46.36368575958776,46.498046875
2005-11-30,46.559816146018704,47.14727703900969,46.15517532752013,46.80350875854492
2005-12-31,46.97513312478522,47.4124716053616,46.5253361593225,47.20647430419922
2006-01-31,47.20648276021996,47.649208068847656,46.90398479671314,47.00042343139648
2006-02-28,47.10563946134443,47.42684282962154,46.91202954698401,47.32123565673828
2006-03-31,47.275694983549855,47.4082450094287,46.409765095934205,46.52463912963867
2006-04-30,46.49709974141181,46.803238573065336,45.88040521449143,46.43056106567383
2006-05-31,46.35123314038354,46.7790649927054,46.03930375283656,46.34234619140625
2006-06-30,46.36511693138473,46.79026551372994,45.80129113592312,46.302494049072266
2006-07-31,44.94646595676494,47.00502044649566,44.94646595676494,46.9780502319336
2006-08-31,47.06199927293429,48.02352523803711,46.92656768153185,48.02352523803711
2006-09-30,47.96185700567014,48.66020513532966,47.553750927016985,48.44256210327149
2006-10-31,45.54796929048707,48.9549739752671,45.54796929048707,48.927642822265625
2006-11-30,49.06168442225625,49.70667412722355,48.59046103084591,49.64262771606445
2006-12-31,49.72395354072313,49.90769404957007,49.11937073093515,49.19779586791992
2007-01-31,49.41448908916519,49.48371138382922,48.91184032165189,49.24390411376953
2007-02-28,49.50651936630658,50.548607283664325,48.9785478187186,50.2290267944336
2007-03-31,50.18301843759328,50.39695858783351,49.77368549969184,49.88995742797852
2007-04-30,49.91427557029419,50.34882471236421,49.535817406465,50.334808349609375
2007-05-31,50.278471237034665,50.452122669068494,49.55571108914554,49.71528244018555
2007-06-30,49.60967871895205,49.62854035363548,48.54871573526999,49.31258010864258
2007-07-31,49.356182173329145,49.54561552590602,48.70250899368503,48.90620422363281
2007-08-31,49.28311577709652,50.12552671844104,48.82623912238423,50.07317352294922
2007-09-30,50.01007200487601,50.61253467902482,49.63234149298991,50.44039916992188
