Date,Open,High,Low,Close
2007-04-30,40.8487619124217,41.10992568023447,40.72902544726976,41.0772590637207
2007-05-31,41.08109906578245,41.16282083780403,40.69956519939058,40.75407028198242
2007-06-30,40.70920428524855,40.7092136124056,40.11301209424138,40.62716674804688
2007-07-31,40.65625920252453,41.00186920166016,40.376429267985245,41.00186920166016
2007-08-31,41.02063433838324,50.08308980310194,40.89393972743524,41.61011505126953
2007-09-30,41.63996483468792,42.11009245947877,41.50723137093121,41.8611946105957
2007-10-31,41.79069775007602,42.52901035854104,41.7518424307611,42.24591445922852
2007-11-30,42.31557756130141,43.20710804157273,39.763470468901815,43.07337951660156
2007-12-31,43.21712867051815,43.438114166259766,42.56821558511692,43.438114166259766
2008-01-31,43.93209397582808,44.54400503836062,43.17425781158836,43.98266220092773
2008-02-29,44.20242586123533,44.23623562096317,43.04724625272316,44.02207946777344
2008-03-31,43.89253178344159,45.15391243176412,43.2703613934774,44.19802474975586
2008-04-30,44.15313757461683,44.42568537311266,43.409279356658224,44.0452766418457
2008-05-31,44.10339485293792,44.263008161435295,43.41365870627247,43.607452392578125
2008-06-30,43.49419582741737,43.99195480346679,42.92204323810879,43.625755310058594
2008-07-31,43.56029946574266,44.01977881007992,43.09505795952911,43.63496398925781
2008-08-31,43.89675612816486,44.29470579934024,43.25091466555168,44.00060272216797
2008-09-30,44.19042115445407,45.1803342497994,43.634728334894575,43.773658752441406
2008-10-31,43.72079413820176,44.58056230673096,38.92230509573985,42.4834098815918
2008-11-30,42.67590265471029,44.29758252726575,42.582568860741205,44.151702880859375
2008-12-31,44.34263591630855,46.5666121177183,44.09666707462759,46.41965866088867
2009-01-31,46.096358436109306,46.53134388948935,45.26753035801029,45.45562744140625
2009-02-28,45.46683649441257,45.83855113112453,44.95944158609175,45.18955993652344
2009-03-31,45.17473098865796,46.18729818206515,44.83720995656883,45.68395614624024
2009-04-30,45.80760539090009,46.02748763608238,45.439147112781455,45.89672470092773
2009-05-31,45.78819263084894,46.44418331703656,45.63911937265948,46.20563507080078
2009-06-30,46.156580462843344,46.58148555612383,45.456413566913646,46.49169158935547
2009-07-31,46.367993357186165,47.12462422648469,46.319954969303936,47.10060501098633
2009-08-31,47.07646405065184,47.582544931372006,46.4438775161502,47.57651901245117
2009-09-30,47.54691420273106,48.08482462534778,47.45625106192212,48.05459976196289
2009-10-31,48.14442166337389,48.39298975934934,47.78662606788433,48.18684768676758
2009-11-30,48.23127450720366,48.86387268500403,47.96359934929909,48.815208435058594
2009-12-31,48.84872738390161,48.87313400240384,47.94863981750709,48.107791900634766
2010-01-31,48.11393840994011,48.76278797102757,48.07721170644181,48.72603225708008
2010-02-28,48.755514862774056,48.95205208013087,48.43619660088461,48.88450622558594
2010-03-31,48.979290078417925,49.08400182389719,48.55438041583304,48.77609634399414
2010-04-30,48.791510523902765,49.3289966735055,48.43319288214422,49.29811096191406
2010-05-31,49.22808509734309,50.39914112515226,48.86870639204183,49.853885650634766
2010-06-30,49.87502120464226,50.62081315577255,49.7196426144902,50.57730865478516
2010-07-31,50.64520117191788,51.08150487628277,50.43332782502871,51.01294708251953
2010-08-31,51.007991050433866,51.86421707601296,50.94548987122938,51.80797576904297
2010-09-30,51.75538594821269,51.91201357476217,51.216336169264,51.80548095703125
2010-10-31,51.77590256409827,52.1969527476068,51.66907153246103,51.97073745727539
2010-11-30,52.07662414260114,52.30347016061549,51.20699023556288,51.61659622192383
2010-12-31,51.40807792864369,51.5091438293457,50.28968493479046,51.08984375
2011-01-31,50.93709322971949,51.26166443948853,50.71429270768196,51.13436508178711
2011-02-28,51.05458562207162,51.28434371948242,50.43546477094309,51.28434371948242
