Date,Open,High,Low,Close
2006-02-28,19.462567864641347,19.54977333961698,17.631262294434386,18.46367454528809
2006-03-31,18.455747657498694,19.169240479569574,17.861165933514172,18.97897720336914
2006-04-30,19.169244389388236,20.77856970833498,18.828353793873504,20.310836791992188
2006-05-31,20.405966715076705,21.539633339794424,19.898594634168933,20.231557846069336
2006-06-30,19.97787148618244,20.5486694928556,18.89970159296983,20.05714607238769
2006-07-31,20.334619405524048,21.198741521222303,19.906522569290505,20.5010986328125
2006-08-31,20.53280971405435,20.976762771606445,19.391218893945915,19.819316864013672
2006-09-30,19.84310009663524,19.8985939945848,18.122785039290005,18.98690795898437
2006-10-31,19.026545638729495,19.62112377734709,18.098998840698112,19.17717170715332
2006-11-30,19.14546091627889,20.53281116120493,19.02654528296045,20.437679290771484
2006-12-31,20.49317219057248,20.57244975368041,19.64678389753473,19.96353912353516
2007-01-31,19.711758936866865,19.768611721539468,18.111749717589785,19.48434829711914
2007-02-28,19.614297630645986,20.702628411870947,19.1757190776778,20.4752140045166
2007-03-31,20.39399628888389,20.970645788738896,19.524956671600936,20.6132869720459
2007-04-30,20.312776790733533,21.076231208134157,20.142219221911244,20.76759910583496
2007-05-31,20.791968183582707,20.905673871698333,20.142218108978483,20.718868255615234
2007-06-30,20.65389357675575,21.70973304742843,20.621405387909505,20.87318420410156
2007-07-31,21.15744802281461,21.69349346097737,20.75947700583759,21.27115821838379
2007-08-31,21.271156632772303,21.433594623934297,19.18383870374479,20.86506462097168
2007-09-30,20.94628122353156,22.96050463241662,20.86506229998107,22.830554962158203
2007-10-31,23.545278229418088,24.771677017211918,21.92902690470733,24.771677017211918
2007-11-30,24.59299724494063,26.80214449559372,24.13005013183048,24.61736297607422
2007-12-31,24.674214235776454,26.534109275876173,24.381828278966843,26.26776885986328
2008-01-31,26.6839277286116,27.291511723539237,25.24402687525619,27.03349494934082
2008-02-29,27.0917593827607,30.7039906608938,26.525788463977367,30.046463012695312
2008-03-31,30.745611259601468,32.72651464550055,25.59359565372648,29.77180290222168
2008-04-30,29.380616311046342,32.79310008596131,29.2308033226786,31.569599151611328
2008-05-31,30.878778896861025,35.41488203472853,30.37939288654184,33.75025177001953
2008-06-30,33.70031348361957,38.24474319732729,32.751482202691165,37.27093505859375
2008-07-31,37.73702778050066,38.81071324306962,32.87632183608844,33.62541198730469
2008-08-31,32.78477006063902,33.966654783683914,30.2878374227174,31.428096771240234
2008-09-30,30.054792488239617,30.70399495449844,26.38429364796235,28.207054138183597
2008-10-31,27.88245614884281,27.89077787307301,19.809027864638843,21.132404327392575
2008-11-30,21.149051761236365,22.60559608475056,17.85309600830078,18.518943786621094
2008-12-31,18.50229792284636,18.727022000787848,16.155177950612654,17.91482162475586
2009-01-31,18.22763460668565,19.35206555776401,16.4944863394785,17.1201114654541
2009-02-28,16.908750753911697,17.62737412974381,15.344690568250105,16.15631103515625
2009-03-31,15.76741201327655,18.0839081600288,15.167151655710205,16.908750534057617
2009-04-30,16.739662950323854,18.05854909932309,16.147858475602956,16.891843795776367
2009-05-31,17.077841378069845,19.65642597097841,16.993297289555763,19.639516830444336
2009-06-30,19.943874184068942,20.552587242564677,18.726443551735983,19.12380027770996
2009-07-31,19.34361229969834,19.48733479235955,17.246927076119224,19.4788818359375
2009-08-31,19.893149592104447,20.29050312430864,18.515082318911013,18.692625045776367
2009-09-30,18.760261948391182,19.26752323593893,17.94018490846528,18.650354385375977
2009-10-31,18.80253366345553,21.15284766617308,18.143091416228906,19.943872451782227
2009-11-30,19.943873258689266,21.076760713745767,19.910054980420988,20.84849166870117
2009-12-31,21.068304420827666,21.186665165242317,19.71560559599897,20.814674377441406
2010-01-31,21.2796658288555,21.753110179070724,19.15761587523987,19.182979583740234
2010-02-28,19.30133902884941,20.29050312430864,18.455900821546084,19.977689743041992
2010-03-31,20.0622349237135,20.324320479158374,19.34361111139238,19.88469123840332
